Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,price,currency,terms,section,season,material,origin,Total Revenue,Order Date,Sales Month
208823.0,Aisle,Yes,clothing,No,1459.0,Zara,47.95,USD,jackets,WOMAN,Winter,Cotton,China,69959.05,2023-11-13,2023-11
208824.0,Aisle,No,clothing,No,803.0,Zara,19.95,USD,jeans,MAN,Spring,Linen,Brazil,16019.849999999999,2023-11-14,2023-11
208825.0,Aisle,Yes,clothing,Yes,1533.0,Zara,23.99,USD,jackets,WOMAN,Autumn,Wool,Portugal,36776.67,2023-11-15,2023-11
208826.0,Aisle,No,clothing,No,885.0,Zara,19.99,USD,jackets,WOMAN,Autumn,Wool,China,17691.149999999998,2023-11-16,2023-11
208827.0,End-cap,No,clothing,No,832.0,Zara,53.99,USD,shoes,MAN,Winter,Wool,Cambodia,44919.68,2023-11-17,2023-11
208828.0,End-cap,Yes,clothing,Yes,1217.0,Zara,59.95,USD,t-shirts,WOMAN,Spring,Cotton,Portugal,72959.15000000001,2023-11-18,2023-11
208829.0,Front of Store,Yes,clothing,Yes,1497.0,Zara,18.95,USD,shoes,WOMAN,Spring,Linen,Morocco,28368.149999999998,2023-11-19,2023-11
208830.0,End-cap,No,clothing,No,900.0,Zara,19.99,USD,shoes,WOMAN,Spring,Linen,Morocco,17991.0,2023-11-20,2023-11
208831.0,Aisle,No,clothing,No,775.0,Zara,69.99,USD,jackets,WOMAN,Autumn,Polyester,Turkey,54242.24999999999,2023-11-21,2023-11
208832.0,End-cap,Yes,clothing,No,1385.0,Zara,44.99,USD,t-shirts,WOMAN,Winter,Wool,China,62311.15,2023-11-22,2023-11
208833.0,Front of Store,No,clothing,No,876.0,Zara,39.95,USD,t-shirts,WOMAN,Autumn,Polyester,Turkey,34996.200000000004,2023-11-23,2023-11
208834.0,End-cap,Yes,clothing,No,1537.0,Zara,41.99,USD,jeans,WOMAN,Winter,Polyester,Morocco,64538.630000000005,2023-11-24,2023-11
208835.0,Aisle,No,clothing,No,771.0,Zara,25.95,USD,t-shirts,MAN,Spring,Cotton,Turkey,20007.45,2023-11-25,2023-11
208836.0,Front of Store,No,clothing,No,830.0,Zara,69.99,USD,t-shirts,WOMAN,Spring,Wool,Pakistan,58091.7,2023-11-26,2023-11
208837.0,End-cap,Yes,clothing,Yes,1415.0,Zara,28.99,USD,t-shirts,WOMAN,Autumn,Cotton,India,41020.85,2023-11-27,2023-11
208838.0,End-cap,No,clothing,No,934.0,Zara,19.95,USD,sweaters,WOMAN,Spring,Linen,China,18633.3,2023-11-28,2023-11
208839.0,Front of Store,Yes,clothing,Yes,1403.0,Zara,24.99,USD,jackets,MAN,Summer,Linen,Bangladesh,35060.97,2023-11-29,2023-11
208840.0,Aisle,Yes,clothing,No,1437.0,Zara,31.95,USD,t-shirts,MAN,Spring,Cotton,Turkey,45912.15,2023-11-30,2023-11
208841.0,Aisle,No,clothing,No,720.0,Zara,99.99,USD,jackets,WOMAN,Autumn,Cotton,China,71992.8,2023-12-01,2023-12
208842.0,End-cap,No,clothing,No,769.0,Zara,39.0,USD,shoes,WOMAN,Spring,Cotton,China,29991.0,2023-12-02,2023-12
208843.0,Front of Store,Yes,clothing,Yes,1655.0,Zara,26.0,USD,jackets,WOMAN,Winter,Wool,India,43030.0,2023-12-03,2023-12
208844.0,Front of Store,Yes,clothing,Yes,1414.0,Zara,36.99,USD,jackets,MAN,Winter,Wool Blend,Portugal,52303.86,2023-12-04,2023-12
208845.0,Aisle,No,clothing,No,856.0,Zara,48.0,USD,shoes,MAN,Winter,Wool,Bangladesh,41088.0,2023-12-05,2023-12
208846.0,Aisle,No,clothing,No,675.0,Zara,89.99,USD,jackets,WOMAN,Autumn,Wool,India,60743.25,2023-12-06,2023-12
208847.0,Front of Store,Yes,clothing,No,1540.0,Zara,32.99,USD,jackets,MAN,Winter,Wool Blend,China,50804.600000000006,2023-12-07,2023-12
208848.0,End-cap,No,clothing,Yes,846.0,Zara,53.99,USD,jackets,MAN,Summer,Viscose,Turkey,45675.54,2023-12-08,2023-12
208849.0,Aisle,Yes,clothing,Yes,1222.0,Zara,24.95,USD,t-shirts,MAN,Autumn,Satin,Portugal,30488.899999999998,2023-12-09,2023-12
208850.0,Aisle,No,clothing,Yes,892.0,Zara,19.95,USD,jackets,MAN,Autumn,Polyester,Cambodia,17795.399999999998,2023-12-10,2023-12
208851.0,End-cap,No,clothing,Yes,818.0,Zara,39.99,USD,jackets,WOMAN,Autumn,Wool Blend,Bangladesh,32711.820000000003,2023-12-11,2023-12
208852.0,Aisle,No,clothing,No,904.0,Zara,21.99,USD,t-shirts,WOMAN,Winter,Wool,Turkey,19878.96,2023-12-12,2023-12
208853.0,Aisle,No,clothing,No,953.0,Zara,49.99,USD,shoes,WOMAN,Winter,Polyester,Pakistan,47640.47,2023-12-13,2023-12
208854.0,Aisle,No,clothing,Yes,886.0,Zara,39.99,USD,jackets,MAN,Autumn,Polyester,Morocco,35431.14,2023-12-14,2023-12
208855.0,Front of Store,Yes,clothing,No,1428.0,Zara,51.95,USD,shoes,WOMAN,Spring,Cotton,Morocco,74184.6,2023-12-15,2023-12
208856.0,End-cap,No,clothing,Yes,1088.0,Zara,21.95,USD,jackets,WOMAN,Summer,Cotton,Cambodia,23881.6,2023-12-16,2023-12
208857.0,Front of Store,No,clothing,No,780.0,Zara,89.99,USD,sweaters,WOMAN,Autumn,Polyester,China,70192.2,2023-12-17,2023-12
208858.0,Front of Store,Yes,clothing,No,1619.0,Zara,65.99,USD,jeans,WOMAN,Summer,Denim,Brazil,106837.81,2023-12-18,2023-12
208859.0,Aisle,Yes,clothing,No,1223.0,Zara,13.99,USD,jackets,MAN,Autumn,Wool,Bangladesh,17109.77,2023-12-19,2023-12
208860.0,End-cap,Yes,clothing,Yes,1736.0,Zara,17.0,USD,jackets,WOMAN,Summer,Linen,China,29512.0,2023-12-20,2023-12
208861.0,Front of Store,No,clothing,Yes,947.0,Zara,49.99,USD,jackets,MAN,Winter,Denim,Bangladesh,47340.53,2023-12-21,2023-12
208862.0,Aisle,No,clothing,No,799.0,Zara,89.99,USD,jackets,WOMAN,Autumn,Polyester,Turkey,71902.01,2023-12-22,2023-12
208863.0,Front of Store,Yes,clothing,Yes,1365.0,Zara,52.95,USD,jackets,MAN,Winter,Wool,China,72276.75,2023-12-23,2023-12
208864.0,End-cap,No,clothing,Yes,943.0,Zara,39.0,USD,t-shirts,WOMAN,Spring,Linen Blend,Pakistan,36777.0,2023-12-24,2023-12
208865.0,Front of Store,No,clothing,Yes,949.0,Zara,15.99,USD,jackets,WOMAN,Autumn,Acrylic,Spain,15174.51,2023-12-25,2023-12
208866.0,Front of Store,No,clothing,No,752.0,Zara,59.99,USD,shoes,WOMAN,Autumn,Denim,China,45112.48,2023-12-26,2023-12
208867.0,Aisle,No,clothing,Yes,764.0,Zara,69.99,USD,jeans,WOMAN,Spring,Polyester,Bangladesh,53472.35999999999,2023-12-27,2023-12
208868.0,End-cap,No,clothing,No,1025.0,Zara,29.95,USD,sweaters,WOMAN,Autumn,Acrylic,Bangladesh,30698.75,2023-12-28,2023-12
208869.0,Aisle,No,clothing,Yes,953.0,Zara,43.99,USD,jackets,WOMAN,Summer,Cotton,India,41922.47,2023-12-29,2023-12
208870.0,End-cap,No,clothing,Yes,847.0,Zara,39.99,USD,jackets,WOMAN,Spring,Linen,Bangladesh,33871.53,2023-12-30,2023-12
208871.0,End-cap,Yes,clothing,Yes,1296.0,Zara,24.99,USD,jackets,MAN,Autumn,Acrylic,Vietnam,32387.039999999997,2023-12-31,2023-12
208872.0,Aisle,Yes,clothing,Yes,1291.0,Zara,39.95,USD,sweaters,MAN,Spring,Linen,China,51575.450000000004,2023-01-01,2023-01
208873.0,End-cap,No,clothing,No,793.0,Zara,19.99,USD,sweaters,WOMAN,Spring,Silk,China,15852.069999999998,2023-01-02,2023-01
208874.0,End-cap,No,clothing,No,881.0,Zara,53.99,USD,sweaters,MAN,Winter,Wool,Spain,47565.19,2023-01-03,2023-01
208875.0,Aisle,No,clothing,No,692.0,Zara,79.95,USD,shoes,MAN,Spring,Linen,Portugal,55325.4,2023-01-04,2023-01
208876.0,Aisle,Yes,clothing,Yes,1248.0,Zara,51.95,USD,shoes,MAN,Autumn,Cotton,Bangladesh,64833.600000000006,2023-01-05,2023-01
208877.0,Aisle,Yes,clothing,Yes,1316.0,Zara,25.99,USD,t-shirts,MAN,Autumn,Denim,Vietnam,34202.84,2023-01-06,2023-01
208878.0,Aisle,No,clothing,No,974.0,Zara,39.99,USD,shoes,MAN,Winter,Acrylic,China,38950.26,2023-01-07,2023-01
208879.0,Aisle,Yes,clothing,Yes,1506.0,Zara,51.0,USD,sweaters,MAN,Winter,Wool Blend,India,76806.0,2023-01-08,2023-01
208880.0,Aisle,No,clothing,No,800.0,Zara,69.95,USD,jackets,MAN,Spring,Cotton,Turkey,55960.0,2023-01-09,2023-01
208881.0,Front of Store,Yes,clothing,No,1112.0,Zara,62.99,USD,t-shirts,MAN,Spring,Polyester,Bangladesh,70044.88,2023-01-10,2023-01
208882.0,Aisle,Yes,clothing,Yes,1292.0,Zara,70.99,USD,jackets,WOMAN,Autumn,Cotton,Cambodia,91719.07999999999,2023-01-11,2023-01
208883.0,End-cap,No,clothing,No,1049.0,Zara,29.0,USD,jackets,WOMAN,Autumn,Polyester,Turkey,30421.0,2023-01-12,2023-01
208884.0,End-cap,No,clothing,No,783.0,Zara,66.95,USD,jackets,MAN,Winter,Acrylic,Turkey,52421.850000000006,2023-01-13,2023-01
208885.0,Aisle,Yes,clothing,Yes,1086.0,Zara,71.99,USD,jackets,MAN,Spring,Denim,Vietnam,78181.14,2023-01-14,2023-01
208886.0,End-cap,No,clothing,No,797.0,Zara,39.99,USD,jeans,WOMAN,Autumn,Denim,Portugal,31872.030000000002,2023-01-15,2023-01
208887.0,End-cap,Yes,clothing,Yes,1336.0,Zara,36.99,USD,jackets,MAN,Summer,Linen Blend,Vietnam,49418.64,2023-01-16,2023-01
208888.0,Aisle,No,clothing,No,937.0,Zara,39.95,USD,sweaters,WOMAN,Spring,Cotton,Bangladesh,37433.15,2023-01-17,2023-01
208889.0,Front of Store,Yes,clothing,No,1535.0,Zara,18.0,USD,jackets,WOMAN,Spring,Linen,Bangladesh,27630.0,2023-01-18,2023-01
208890.0,Aisle,No,clothing,No,886.0,Zara,63.99,USD,jackets,WOMAN,Summer,Linen,Bangladesh,56695.14,2023-01-19,2023-01
208891.0,End-cap,No,clothing,Yes,895.0,Zara,97.95,USD,sweaters,WOMAN,Winter,Wool,Brazil,87665.25,2023-01-20,2023-01
208892.0,End-cap,Yes,clothing,No,1428.0,Zara,34.99,USD,jackets,MAN,Summer,Silk,Morocco,49965.72,2023-01-21,2023-01
208893.0,Aisle,Yes,clothing,No,1600.0,Zara,23.99,USD,jackets,WOMAN,Summer,Linen,China,38384.0,2023-01-22,2023-01
208894.0,End-cap,Yes,clothing,Yes,1190.0,Zara,25.99,USD,t-shirts,MAN,Spring,Polyester,Turkey,30928.1,2023-01-23,2023-01
208895.0,Front of Store,No,clothing,No,848.0,Zara,76.99,USD,jackets,WOMAN,Summer,Linen,China,65287.52,2023-01-24,2023-01
208896.0,Aisle,No,clothing,Yes,773.0,Zara,19.95,USD,t-shirts,MAN,Spring,Cotton,Turkey,15421.349999999999,2023-01-25,2023-01
208897.0,Front of Store,No,clothing,No,1050.0,Zara,40.95,USD,jackets,WOMAN,Winter,Wool Blend,Bangladesh,42997.5,2023-01-26,2023-01
208898.0,End-cap,Yes,clothing,Yes,1506.0,Zara,17.99,USD,jeans,WOMAN,Autumn,Wool Blend,China,27092.94,2023-01-27,2023-01
208899.0,Front of Store,Yes,clothing,Yes,1443.0,Zara,21.99,USD,jackets,WOMAN,Autumn,Viscose,China,31731.569999999996,2023-01-28,2023-01
208900.0,Aisle,No,clothing,No,905.0,Zara,53.99,USD,jackets,MAN,Summer,Linen,Pakistan,48860.950000000004,2023-01-29,2023-01
208901.0,End-cap,No,clothing,Yes,1091.0,Zara,22.99,USD,jackets,WOMAN,Summer,Cotton,China,25082.089999999997,2023-01-30,2023-01
208902.0,End-cap,No,clothing,No,936.0,Zara,85.99,USD,sweaters,WOMAN,Summer,Linen,Bangladesh,80486.64,2023-01-31,2023-01
208903.0,End-cap,Yes,clothing,Yes,1301.0,Zara,15.99,USD,jackets,WOMAN,Autumn,Wool,Spain,20802.99,2023-02-01,2023-02
208904.0,Aisle,No,clothing,Yes,895.0,Zara,22.99,USD,jackets,WOMAN,Autumn,Wool,Morocco,20576.05,2023-02-02,2023-02
208905.0,End-cap,Yes,clothing,Yes,1525.0,Zara,57.99,USD,jackets,WOMAN,Winter,Wool,Morocco,88434.75,2023-02-03,2023-02
208906.0,Aisle,No,clothing,No,883.0,Zara,29.99,USD,jackets,WOMAN,Spring,Cotton,Argentina,26481.17,2023-02-04,2023-02
208907.0,End-cap,No,clothing,Yes,862.0,Zara,33.99,USD,jackets,MAN,Winter,Wool Blend,Vietnam,29299.38,2023-02-05,2023-02
208908.0,End-cap,Yes,clothing,Yes,1150.0,Zara,78.99,USD,jackets,WOMAN,Autumn,Cotton,Turkey,90838.5,2023-02-06,2023-02
208909.0,Aisle,No,clothing,No,851.0,Zara,19.99,USD,jackets,WOMAN,Autumn,Cotton,Morocco,17011.489999999998,2023-02-07,2023-02
208910.0,End-cap,Yes,clothing,Yes,1215.0,Zara,38.99,USD,jackets,MAN,Autumn,Cotton,Portugal,47372.850000000006,2023-02-08,2023-02
208911.0,Aisle,No,clothing,Yes,874.0,Zara,39.99,USD,t-shirts,MAN,Autumn,Denim,Spain,34951.26,2023-02-09,2023-02
208912.0,Aisle,No,clothing,No,1019.0,Zara,27.0,USD,sweaters,WOMAN,Winter,Wool,China,27513.0,2023-02-10,2023-02
208913.0,End-cap,Yes,clothing,Yes,1510.0,Zara,42.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh,64914.9,2023-02-11,2023-02
208914.0,Aisle,Yes,clothing,No,1136.0,Zara,61.95,USD,sweaters,WOMAN,Spring,Linen Blend,Bangladesh,70375.2,2023-02-12,2023-02
208915.0,Front of Store,Yes,clothing,Yes,1496.0,Zara,16.95,USD,jackets,WOMAN,Autumn,Wool,Cambodia,25357.2,2023-02-13,2023-02
208916.0,End-cap,No,clothing,Yes,1019.0,Zara,28.95,USD,t-shirts,WOMAN,Winter,Wool,Pakistan,29500.05,2023-02-14,2023-02
208917.0,Aisle,No,clothing,No,982.0,Zara,44.99,USD,jeans,MAN,Summer,Cotton,India,44180.18,2023-02-15,2023-02
208918.0,Aisle,Yes,clothing,Yes,1559.0,Zara,13.99,USD,jackets,WOMAN,Autumn,Wool Blend,Spain,21810.41,2023-02-16,2023-02
208919.0,End-cap,No,clothing,No,780.0,Zara,59.99,USD,t-shirts,MAN,Autumn,Cotton,Turkey,46792.200000000004,2023-02-17,2023-02
208920.0,Aisle,No,clothing,No,873.0,Zara,76.99,USD,jackets,WOMAN,Winter,Wool Blend,Vietnam,67212.26999999999,2023-02-18,2023-02
208921.0,Aisle,Yes,clothing,Yes,1721.0,Zara,23.99,USD,jackets,WOMAN,Winter,Wool,Bangladesh,41286.79,2023-02-19,2023-02
208922.0,Aisle,No,clothing,Yes,1050.0,Zara,50.0,USD,jackets,WOMAN,Winter,Wool Blend,Spain,52500.0,2023-02-20,2023-02
208923.0,Aisle,No,clothing,No,969.0,Zara,49.95,USD,jackets,WOMAN,Autumn,Wool,Spain,48401.55,2023-02-21,2023-02
208924.0,End-cap,Yes,clothing,Yes,1556.0,Zara,45.0,USD,shoes,WOMAN,Summer,Linen Blend,Turkey,70020.0,2023-02-22,2023-02
208925.0,End-cap,No,clothing,Yes,742.0,Zara,49.95,USD,jackets,MAN,Spring,Linen,Portugal,37062.9,2023-02-23,2023-02
208926.0,Aisle,No,clothing,No,806.0,Zara,45.0,USD,sweaters,MAN,Autumn,Wool,Brazil,36270.0,2023-02-24,2023-02
208927.0,Aisle,No,clothing,Yes,904.0,Zara,35.99,USD,shoes,WOMAN,Autumn,Wool Blend,Bangladesh,32534.960000000003,2023-02-25,2023-02
208928.0,End-cap,No,clothing,No,1164.0,Zara,21.95,USD,shoes,WOMAN,Winter,Wool,Morocco,25549.8,2023-02-26,2023-02
208929.0,Front of Store,No,clothing,Yes,948.0,Zara,49.95,USD,jackets,WOMAN,Autumn,Acrylic,Pakistan,47352.600000000006,2023-02-27,2023-02
208930.0,Front of Store,No,clothing,No,1008.0,Zara,28.95,USD,shoes,WOMAN,Winter,Polyester,India,29181.6,2023-02-28,2023-02
208931.0,End-cap,No,clothing,No,795.0,Zara,29.99,USD,jackets,WOMAN,Autumn,Polyester,Portugal,23842.05,2023-03-01,2023-03
208932.0,Aisle,Yes,clothing,Yes,1398.0,Zara,31.99,USD,sweaters,WOMAN,Spring,Cotton,Morocco,44722.02,2023-03-02,2023-03
208933.0,Aisle,No,clothing,Yes,917.0,Zara,25.99,USD,jackets,WOMAN,Autumn,Polyester,Portugal,23832.829999999998,2023-03-03,2023-03
208934.0,End-cap,No,clothing,No,663.0,Zara,119.95,USD,jeans,WOMAN,Autumn,Denim,India,79526.85,2023-03-04,2023-03
208935.0,End-cap,Yes,clothing,Yes,1433.0,Zara,62.99,USD,jackets,WOMAN,Summer,Linen,Morocco,90264.67,2023-03-05,2023-03
208936.0,Front of Store,Yes,clothing,Yes,1321.0,Zara,21.95,USD,shoes,MAN,Autumn,Wool,Portugal,28995.95,2023-03-06,2023-03
208937.0,Aisle,No,clothing,No,865.0,Zara,19.95,USD,jackets,MAN,Autumn,Polyester,Morocco,17256.75,2023-03-07,2023-03
208938.0,End-cap,No,clothing,Yes,904.0,Zara,15.99,USD,jackets,WOMAN,Autumn,Polyester,Turkey,14454.960000000001,2023-03-08,2023-03
208939.0,Front of Store,No,clothing,No,878.0,Zara,25.99,USD,jackets,MAN,Autumn,Polyester,India,22819.219999999998,2023-03-09,2023-03
208940.0,Aisle,No,clothing,No,876.0,Zara,45.0,USD,jackets,WOMAN,Autumn,Wool Blend,China,39420.0,2023-03-10,2023-03
208941.0,End-cap,No,clothing,No,938.0,Zara,19.99,USD,shoes,WOMAN,Spring,Denim,Bangladesh,18750.62,2023-03-11,2023-03
208942.0,Aisle,Yes,clothing,Yes,1652.0,Zara,25.95,USD,jackets,WOMAN,Winter,Wool,Bangladesh,42869.4,2023-03-12,2023-03
208943.0,End-cap,No,clothing,No,862.0,Zara,75.99,USD,jackets,WOMAN,Winter,Wool,Pakistan,65503.38,2023-03-13,2023-03
208944.0,End-cap,Yes,clothing,No,1175.0,Zara,60.95,USD,shoes,WOMAN,Autumn,Denim,Bangladesh,71616.25,2023-03-14,2023-03
208945.0,Aisle,No,clothing,Yes,873.0,Zara,19.0,USD,jeans,MAN,Autumn,Wool,India,16587.0,2023-03-15,2023-03
208946.0,End-cap,No,clothing,Yes,778.0,Zara,59.99,USD,jackets,WOMAN,Autumn,Wool,Morocco,46672.22,2023-03-16,2023-03
208947.0,End-cap,No,clothing,No,917.0,Zara,39.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,Bangladesh,36670.83,2023-03-17,2023-03
208948.0,Front of Store,No,clothing,No,1013.0,Zara,32.99,USD,t-shirts,WOMAN,Summer,Cotton,India,33418.87,2023-03-18,2023-03
208949.0,Aisle,Yes,clothing,No,1241.0,Zara,58.95,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh,73156.95,2023-03-19,2023-03
208950.0,Front of Store,Yes,clothing,Yes,1246.0,Zara,29.99,USD,jackets,MAN,Spring,Linen Blend,Vietnam,37367.54,2023-03-20,2023-03
208951.0,Front of Store,Yes,clothing,Yes,1378.0,Zara,50.0,USD,t-shirts,WOMAN,Autumn,Viscose,India,68900.0,2023-03-21,2023-03
208952.0,Front of Store,Yes,clothing,Yes,1286.0,Zara,36.0,USD,jackets,MAN,Autumn,Wool,China,46296.0,2023-03-22,2023-03
208953.0,Aisle,No,clothing,Yes,793.0,Zara,69.99,USD,jeans,WOMAN,Autumn,Denim,Cambodia,55502.06999999999,2023-03-23,2023-03
208954.0,Front of Store,No,clothing,Yes,820.0,Zara,25.99,USD,shoes,MAN,Spring,Cotton,Turkey,21311.8,2023-03-24,2023-03
208955.0,Aisle,No,clothing,Yes,902.0,Zara,87.0,USD,sweaters,WOMAN,Winter,Wool Blend,China,78474.0,2023-03-25,2023-03
208956.0,End-cap,Yes,clothing,No,1474.0,Zara,20.99,USD,t-shirts,WOMAN,Autumn,Denim,China,30939.26,2023-03-26,2023-03
208957.0,Front of Store,No,clothing,No,932.0,Zara,49.95,USD,jackets,WOMAN,Winter,Wool,China,46553.4,2023-03-27,2023-03
208958.0,Front of Store,Yes,clothing,Yes,1313.0,Zara,31.99,USD,jackets,WOMAN,Autumn,Wool,China,42002.869999999995,2023-03-28,2023-03
208959.0,End-cap,Yes,clothing,No,1384.0,Zara,39.95,USD,shoes,WOMAN,Spring,Linen Blend,Turkey,55290.8,2023-03-29,2023-03
208960.0,Aisle,Yes,clothing,Yes,1423.0,Zara,20.99,USD,jackets,WOMAN,Autumn,Polyester,Portugal,29868.769999999997,2023-03-30,2023-03
208961.0,Aisle,No,clothing,No,755.0,Zara,79.95,USD,sweaters,WOMAN,Autumn,Cotton,Bangladesh,60362.25,2023-03-31,2023-03
208962.0,End-cap,Yes,clothing,Yes,1762.0,Zara,36.0,USD,sweaters,WOMAN,Winter,Wool,Spain,63432.0,2023-04-01,2023-04
208963.0,Aisle,No,clothing,No,1053.0,Zara,21.0,USD,jackets,WOMAN,Winter,Wool,Bangladesh,22113.0,2023-04-02,2023-04
208964.0,Aisle,Yes,clothing,No,1354.0,Zara,23.99,USD,sweaters,MAN,Spring,Cotton,India,32482.46,2023-04-03,2023-04
208965.0,Front of Store,No,clothing,No,694.0,Zara,29.99,USD,shoes,MAN,Autumn,Wool,Morocco,20813.059999999998,2023-04-04,2023-04
208966.0,Aisle,No,clothing,No,908.0,Zara,25.95,USD,sweaters,WOMAN,Spring,Denim,Vietnam,23562.6,2023-04-05,2023-04
208967.0,Aisle,No,clothing,Yes,798.0,Zara,29.0,USD,shoes,MAN,Autumn,Cotton,India,23142.0,2023-04-06,2023-04
208968.0,Aisle,No,clothing,Yes,937.0,Zara,39.99,USD,sweaters,MAN,Winter,Polyester,Bangladesh,37470.630000000005,2023-04-07,2023-04
208969.0,Front of Store,Yes,clothing,Yes,1481.0,Zara,30.95,USD,sweaters,WOMAN,Autumn,Wool Blend,Portugal,45836.95,2023-04-08,2023-04
208970.0,Aisle,No,clothing,Yes,733.0,Zara,69.99,USD,t-shirts,MAN,Spring,Polyester,India,51302.67,2023-04-09,2023-04
208971.0,End-cap,Yes,clothing,Yes,1219.0,Zara,30.99,USD,t-shirts,MAN,Autumn,Wool,Vietnam,37776.81,2023-04-10,2023-04
208972.0,End-cap,No,clothing,No,901.0,Zara,51.99,USD,jackets,WOMAN,Summer,Cotton,Morocco,46842.990000000005,2023-04-11,2023-04
208973.0,Aisle,Yes,clothing,No,1459.0,Zara,15.95,USD,jeans,WOMAN,Autumn,Wool Blend,Cambodia,23271.05,2023-04-12,2023-04
208974.0,Aisle,Yes,clothing,Yes,1488.0,Zara,57.99,USD,sweaters,WOMAN,Summer,Linen,Portugal,86289.12000000001,2023-04-13,2023-04
208975.0,Front of Store,Yes,clothing,Yes,1341.0,Zara,60.99,USD,jackets,WOMAN,Spring,Cotton,Bangladesh,81787.59,2023-04-14,2023-04
208976.0,Front of Store,No,clothing,Yes,812.0,Zara,63.99,USD,shoes,WOMAN,Summer,Linen,Vietnam,51959.880000000005,2023-04-15,2023-04
208977.0,End-cap,No,clothing,No,927.0,Zara,19.99,USD,jackets,WOMAN,Autumn,Acrylic,Bangladesh,18530.73,2023-04-16,2023-04
208978.0,Front of Store,No,clothing,No,778.0,Zara,66.99,USD,shoes,MAN,Winter,Cotton,Turkey,52118.219999999994,2023-04-17,2023-04
208979.0,Front of Store,No,clothing,No,891.0,Zara,25.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh,23157.09,2023-04-18,2023-04
208980.0,End-cap,Yes,clothing,Yes,1100.0,Zara,44.95,USD,jackets,MAN,Spring,Cotton,Bangladesh,49445.0,2023-04-19,2023-04
208981.0,Front of Store,No,clothing,No,750.0,Zara,49.95,USD,jeans,MAN,Autumn,Wool Blend,Morocco,37462.5,2023-04-20,2023-04
208982.0,Aisle,No,clothing,No,1003.0,Zara,15.95,USD,jackets,WOMAN,Autumn,Wool,India,15997.849999999999,2023-04-21,2023-04
208983.0,Front of Store,Yes,clothing,No,1674.0,Zara,18.99,USD,t-shirts,MAN,Summer,Linen,China,31789.26,2023-04-22,2023-04
208984.0,End-cap,No,clothing,Yes,816.0,Zara,25.95,USD,jackets,WOMAN,Autumn,Denim,China,21175.2,2023-04-23,2023-04
208985.0,End-cap,Yes,clothing,No,1200.0,Zara,24.99,USD,shoes,MAN,Autumn,Cotton,Bangladesh,29987.999999999996,2023-04-24,2023-04
208986.0,Aisle,No,clothing,Yes,771.0,Zara,69.95,USD,shoes,WOMAN,Autumn,Acrylic,China,53931.450000000004,2023-04-25,2023-04
208987.0,Front of Store,No,clothing,No,795.0,Zara,19.99,USD,jackets,WOMAN,Autumn,Polyester,India,15892.05,2023-04-26,2023-04
208988.0,Aisle,Yes,clothing,Yes,1275.0,Zara,19.99,USD,jackets,MAN,Spring,Linen,Pakistan,25487.249999999996,2023-04-27,2023-04
208989.0,Front of Store,No,clothing,Yes,793.0,Zara,39.95,USD,sweaters,MAN,Spring,Linen,Cambodia,31680.350000000002,2023-04-28,2023-04
208990.0,Aisle,Yes,clothing,Yes,1339.0,Zara,41.99,USD,shoes,WOMAN,Spring,Cotton,China,56224.61,2023-04-29,2023-04
208991.0,Front of Store,No,clothing,No,915.0,Zara,43.0,USD,shoes,WOMAN,Winter,Denim,Spain,39345.0,2023-04-30,2023-04
208992.0,Front of Store,No,clothing,No,855.0,Zara,39.99,USD,jackets,WOMAN,Spring,Cotton,Morocco,34191.450000000004,2023-05-01,2023-05
208993.0,End-cap,No,clothing,No,970.0,Zara,19.0,USD,jackets,WOMAN,Autumn,Wool,Turkey,18430.0,2023-05-02,2023-05
208994.0,Aisle,No,clothing,No,984.0,Zara,65.95,USD,jackets,WOMAN,Winter,Wool,China,64894.8,2023-05-03,2023-05
208995.0,Aisle,No,clothing,No,753.0,Zara,106.99,USD,sweaters,WOMAN,Winter,Wool,Vietnam,80563.47,2023-05-04,2023-05
208996.0,End-cap,No,clothing,Yes,835.0,Zara,45.99,USD,jackets,MAN,Autumn,Cotton,Vietnam,38401.65,2023-05-05,2023-05
208997.0,End-cap,No,clothing,No,883.0,Zara,19.99,USD,sweaters,WOMAN,Autumn,Wool,India,17651.17,2023-05-06,2023-05
208998.0,Aisle,Yes,clothing,No,1609.0,Zara,18.95,USD,t-shirts,WOMAN,Summer,Linen,China,30490.55,2023-05-07,2023-05
208999.0,End-cap,Yes,clothing,Yes,1278.0,Zara,16.99,USD,shoes,MAN,Autumn,Polyester,China,21713.219999999998,2023-05-08,2023-05
209000.0,Aisle,No,clothing,No,813.0,Zara,25.99,USD,jackets,MAN,Spring,Cotton,Spain,21129.87,2023-05-09,2023-05
209001.0,Front of Store,No,clothing,No,1093.0,Zara,28.99,USD,t-shirts,MAN,Winter,Wool,India,31686.07,2023-05-10,2023-05
209002.0,Aisle,No,clothing,No,954.0,Zara,15.99,USD,jackets,WOMAN,Autumn,Wool,Morocco,15254.460000000001,2023-05-11,2023-05
209003.0,Front of Store,No,clothing,Yes,968.0,Zara,22.0,USD,jackets,WOMAN,Winter,Wool Blend,Turkey,21296.0,2023-05-12,2023-05
